timestamp,pressed_key,finger_name,hand_used,finger_x,finger_y,key_x1,key_y1,key_x2,key_y2,dx,dy,distance,norm_dx,norm_dy,norm_distance
1760940904.5289717,tab,Thumb,Left,380,335,436,416,514,451,-95,-98,136.48809471891678,-0.07421875,-0.1361111111111111,0.09293725348886425
